"","data","rendimento giornaliero log"
"277",2021-08-17,-0.00795051212185705
"278",2021-08-18,-0.0108839829777079
"279",2021-08-19,-0.00190596266083887
"280",2021-08-20,0.00645462828995846
"281",2021-08-23,0.00612110059776683
"282",2021-08-24,0.000864213026972038
"283",2021-08-25,0.00110886839800273
"284",2021-08-26,-0.00544840380393907
"285",2021-08-27,0.00686810084292233
"286",2021-08-30,-0.00157957639340722
"287",2021-08-31,-0.00110540033268158
"288",2021-09-01,-0.00136400175400198
"289",2021-09-02,0.00371102270743151
"290",2021-09-03,-0.00211064611175971
"291",2021-09-07,-0.00763713998587257
"292",2021-09-08,-0.00196573954706558
"293",2021-09-09,-0.00433959863655176
"294",2021-09-10,-0.00781904984422432
"295",2021-09-13,0.00753947597301519
"296",2021-09-14,-0.00841100341234835
"297",2021-09-15,0.00682561000531479
"298",2021-09-16,-0.00181325910223151
"299",2021-09-17,-0.00480100520582383
"300",2021-09-20,-0.0179249796843752
"301",2021-09-21,-0.00149149168516338
"302",2021-09-22,0.00992937472014965
"303",2021-09-23,0.0146765008672443
"304",2021-09-24,0.000953948944763638
"305",2021-09-27,0.00204891092766957
"306",2021-09-28,-0.016463812282165
"307",2021-09-29,0.00264171168666749
"308",2021-09-30,-0.0160273015226391
"309",2021-10-01,0.0141570899970418
"310",2021-10-04,-0.00947005424735181
"311",2021-10-05,0.00912655574629895
"312",2021-10-06,0.00297727368571721
"313",2021-10-07,0.00977147277956902
"314",2021-10-08,-0.000250108116693681
"315",2021-10-11,-0.00722657865980025
"316",2021-10-12,-0.00341836349356051
"317",2021-10-13,-1.54531634493082e-05
"318",2021-10-14,0.0154353523781197
"319",2021-10-15,0.0108879501184767
"320",2021-10-18,-0.00102482267263859
"321",2021-10-19,0.00561966096534938
"322",2021-10-20,0.00427856062628962
"323",2021-10-21,-0.000175860311859566
"324",2021-10-22,0.00207467259314953
"325",2021-10-25,0.00179587144445748
"326",2021-10-26,0.000440025238125585
"327",2021-10-27,-0.00747221939950116
"328",2021-10-28,0.00673367097833477
"329",2021-10-29,0.00248995450426825
"330",2021-11-01,0.00262865851450123
"331",2021-11-02,0.00385705277673587
"332",2021-11-03,0.0029067716936666
"333",2021-11-04,-0.000922712339789911
"334",2021-11-05,0.00562355163776829
"335",2021-11-08,0.002866117692923
"336",2021-11-09,-0.00308549765505362
"337",2021-11-10,-0.00663094479426363
"338",2021-11-11,-0.00440857252512039
"339",2021-11-12,0.00497291494678009
"340",2021-11-15,-0.000356275787629201
"341",2021-11-16,0.00151653864781665
"342",2021-11-17,-0.00585983054811123
"343",2021-11-18,-0.00167409197617374
"344",2021-11-19,-0.0075264864861353
"345",2021-11-22,0.000484954590779907
"346",2021-11-23,0.00544709374478458
"347",2021-11-24,-0.00026311406113777
"348",2021-11-26,-0.025602288351962
"349",2021-11-29,0.00675666486656112
"350",2021-11-30,-0.018737285893307
"351",2021-12-01,-0.0134787700024699
"352",2021-12-02,0.0179944719148182
"353",2021-12-03,-0.00172525476388508
"354",2021-12-06,0.0185359816263304
"355",2021-12-07,0.0138810685665991
"356",2021-12-08,0.000988337747402923
"357",2021-12-09,-1.6387766113013e-06
"358",2021-12-10,0.00603124380583431
"359",2021-12-13,-0.00893695991130805
"360",2021-12-14,-0.00299935157591946
"361",2021-12-15,0.0107246409231276
"362",2021-12-16,-0.000829489329511546
"363",2021-12-17,-0.0149364607359317
"364",2021-12-20,-0.0123272125122202
"365",2021-12-21,0.0159191201942104
"366",2021-12-22,0.00733207236143585
"367",2021-12-23,0.00548553023707399
