"","data","rendimento giornaliero"
"393",2022-02-01,0.0078725764069059
"394",2022-02-02,0.00637853640503484
"395",2022-02-03,-0.0146353475970835
"396",2022-02-04,-0.000601242743754377
"397",2022-02-07,3.96063529037893e-05
"398",2022-02-08,0.0105914823594236
"399",2022-02-09,0.00869955893461736
"400",2022-02-10,-0.0148456700643016
"401",2022-02-11,-0.0140776790743814
"402",2022-02-14,-0.00487738265387213
"403",2022-02-15,0.0121672881590742
"404",2022-02-16,-0.0015787201775581
"405",2022-02-17,-0.0177839072051056
"406",2022-02-18,-0.00666541951860123
"407",2022-02-22,-0.0140641721116408
"408",2022-02-23,-0.0136402243321508
"409",2022-02-24,0.00274034813966992
"410",2022-02-25,0.0252000446605047
"411",2022-02-28,-0.00500088178806167
"412",2022-03-01,-0.0175476887437147
"413",2022-03-02,0.0175968298831057
"414",2022-03-03,-0.00290408633345567
"415",2022-03-04,-0.00530694016925418
"416",2022-03-07,-0.0235960909599034
"417",2022-03-08,-0.00549574225364492
"418",2022-03-09,0.0199165624065273
"419",2022-03-10,-0.00343765275661027
"420",2022-03-11,-0.00690612210747676
"421",2022-03-14,3.15570260182923e-05
"422",2022-03-15,0.0181853473231974
"423",2022-03-16,0.0157461820301713
"424",2022-03-17,0.0124509874972159
"425",2022-03-18,0.0080488257504361
"426",2022-03-21,-0.00585663996189279
"427",2022-03-22,0.00732191546017892
"428",2022-03-23,-0.0129934040537637
"429",2022-03-24,0.0100392673462288
"430",2022-03-25,0.00446168706433634
"431",2022-03-28,0.00272710913311728
"432",2022-03-29,0.00970421011075726
"433",2022-03-30,-0.0018704375952371
"434",2022-03-31,-0.0155962499513851
"435",2022-04-01,0.0039716917370811
"436",2022-04-04,0.00298772491569483
"437",2022-04-05,-0.00806183712691651
"438",2022-04-06,-0.00414261699347279
"439",2022-04-07,0.00251315326972402
"440",2022-04-08,0.00398738232202896
"441",2022-04-11,-0.0119433293110497
"442",2022-04-12,-0.0025263801178113
"443",2022-04-13,0.0100335107010603
"444",2022-04-14,-0.00331262958865405
"445",2022-04-18,-0.00114391818848293
"446",2022-04-19,0.0144989832351408
"447",2022-04-20,0.00725305365130865
"448",2022-04-21,-0.010541813292959
"449",2022-04-22,-0.0279107297404967
"450",2022-04-25,0.00684229961170332
"451",2022-04-26,-0.0239351605490078
"452",2022-04-27,0.00181353825578735
"453",2022-04-28,0.0184854878273065
"454",2022-04-29,-0.0282019599404303
"455",2022-05-02,0.00248520141579787
"456",2022-05-03,0.00204047161921928
"457",2022-05-04,0.0281980409539799
"458",2022-05-05,-0.0320896076816559
"459",2022-05-06,-0.0028947325793734
"460",2022-05-09,-0.0198094579685304
"461",2022-05-10,-0.00258238933374297
"462",2022-05-11,-0.0101294394883998
"463",2022-05-12,-0.00322780487155121
"464",2022-05-13,0.0146496755887332
"465",2022-05-16,0.00084335053060773
"466",2022-05-17,0.0133917592666718
"467",2022-05-18,-0.0361389180235628
"468",2022-05-19,-0.00725593109979101
"469",2022-05-20,0.00027848562778147
"470",2022-05-23,0.0197848927772923
"471",2022-05-24,0.00154753570304146
"472",2022-05-25,0.00601187928927831
"473",2022-05-26,0.0161895556371314
"474",2022-05-27,0.0179254818949776
"475",2022-05-31,-0.00682778902640807
"476",2022-06-01,-0.00532595167682306
"477",2022-06-02,0.0131873047619435
"478",2022-06-03,-0.0106232158802321
"479",2022-06-06,0.000483695108299714
"480",2022-06-07,0.00803531282277891
"481",2022-06-08,-0.00817972950285066
"482",2022-06-09,-0.0192316657789933
"483",2022-06-10,-0.0267388628620337
"484",2022-06-13,-0.0271451230102814
"485",2022-06-14,-0.00483901432571486
"486",2022-06-15,0.00995188924738553
"487",2022-06-16,-0.0244183478746751
"488",2022-06-17,-0.00124854425294352
"489",2022-06-21,0.0214344637243476
"490",2022-06-22,-0.00157648261683035
"491",2022-06-23,0.0063618383734165
"492",2022-06-24,0.0270090469646401
"493",2022-06-27,-0.00203472278161167
"494",2022-06-28,-0.0155955216479708
"495",2022-06-29,0.00261847550127531
"496",2022-06-30,-0.00820373345130907
"497",2022-07-01,0.0103718088583542
"498",2022-07-05,-0.00420593487441932
"499",2022-07-06,0.00224648009264084
"500",2022-07-07,0.0112010173623485
"501",2022-07-08,-0.00149496967770894
"502",2022-07-11,-0.00523539585277332
"503",2022-07-12,-0.00614298430501138
"504",2022-07-13,-0.0066896159101214
"505",2022-07-14,-0.00460338986870269
"506",2022-07-15,0.0213854468196794
"507",2022-07-18,-0.00704045689426976
"508",2022-07-19,0.0241126036296793
"509",2022-07-20,0.00153798036152207
"510",2022-07-21,0.0050919121634967
"511",2022-07-22,-0.00431723982531327
"512",2022-07-25,0.00283267104159346
"513",2022-07-26,-0.00716316904582796
"514",2022-07-27,0.0136308299011844
"515",2022-07-28,0.0104541853069963
"516",2022-07-29,0.00979880943041425
"517",2022-08-01,-0.00143655082354163
"518",2022-08-02,-0.0122462151739803
"519",2022-08-03,0.0126936099879085
"520",2022-08-04,-0.00264474742558426
"521",2022-08-05,0.00233595236571428
"522",2022-08-08,0.000888271843153947
"523",2022-08-09,-0.00177203537354562
"524",2022-08-10,0.0162979037951721
"525",2022-08-11,0.000828700070290232
"526",2022-08-12,0.0127404721384111
"527",2022-08-15,0.00454126391403611
"528",2022-08-16,0.00709605617888022
"529",2022-08-17,-0.00506278518684381
"530",2022-08-18,0.00054810094802076
"531",2022-08-19,-0.00860206081954359
"532",2022-08-22,-0.0189160906815126
"533",2022-08-23,-0.00456939884589239
"534",2022-08-24,0.00180381471132112
"535",2022-08-25,0.00980111823115914
"536",2022-08-26,-0.0305855139672778
"537",2022-08-29,-0.00553920968106801
"538",2022-08-30,-0.00954425770731078
"539",2022-08-31,-0.00873670638719816
"540",2022-09-01,0.00459220643992147
"541",2022-09-02,-0.0107259873110748
"542",2022-09-06,-0.00546930677652758
"543",2022-09-07,0.0139208250351771
"544",2022-09-08,0.00620447480532555
"545",2022-09-09,0.0119435125934189
"546",2022-09-12,0.00722682543715465
"547",2022-09-13,-0.0396983272044619
"548",2022-09-14,0.000930138812819385
"549",2022-09-15,-0.00557047722868572
"550",2022-09-16,-0.00447727601553277
"551",2022-09-19,0.00637106487945011
"552",2022-09-20,-0.0101695201023549
