912797FZ5,MARKET BASED BILL,0.0,07/25/2023,,0.000000,99.930278,99.944111
912796Y29,MARKET BASED BILL,0.0,07/27/2023,,99.902681,99.902389,99.916333
912797GA9,MARKET BASED BILL,0.0,08/01/2023,,99.830000,99.829667,99.843250
912796Y37,MARKET BASED BILL,0.0,08/03/2023,,99.801278,99.800889,99.814389
912797GF8,MARKET BASED BILL,0.0,08/08/2023,,99.728194,99.726611,99.741000
912796XY0,MARKET BASED BILL,0.0,08/10/2023,,99.699583,99.699000,99.713333
912797GG6,MARKET BASED BILL,0.0,08/15/2023,,99.626250,99.625889,99.639583
912796Z36,MARKET BASED BILL,0.0,08/17/2023,,99.596722,99.595556,99.608500
912797GH4,MARKET BASED BILL,0.0,08/22/2023,,99.522417,99.519667,99.534222
912796Z44,MARKET BASED BILL,0.0,08/24/2023,,99.493472,99.491528,99.507000
912797GJ0,MARKET BASED BILL,0.0,08/29/2023,,99.418889,99.416667,99.432333
912796Z51,MARKET BASED BILL,0.0,08/31/2023,,99.388667,99.387500,99.403222
912797GR2,MARKET BASED BILL,0.0,09/05/2023,,99.319153,99.317194,99.330444
912796YH6,MARKET BASED BILL,0.0,09/07/2023,,99.290861,99.286778,99.301333
912797GS0,MARKET BASED BILL,0.0,09/12/2023,,99.215500,99.214000,99.230028
912796CQ0,MARKET BASED BILL,0.0,09/14/2023,,99.191889,99.191111,99.202500
912797GT8,MARKET BASED BILL,0.0,09/19/2023,,99.114653,99.112111,99.125000
912796CR8,MARKET BASED BILL,0.0,09/21/2023,,99.089125,99.086500,99.099278
912797GU5,MARKET BASED BILL,0.0,09/26/2023,,99.013056,99.010222,99.024778
912796CS6,MARKET BASED BILL,0.0,09/28/2023,,98.985972,98.979167,98.995667
912797GV3,MARKET BASED BILL,0.0,10/03/2023,,98.911458,98.908333,98.920833
912796YJ2,MARKET BASED BILL,0.0,10/05/2023,,98.876014,98.874944,98.889556
912797HA8,MARKET BASED BILL,0.0,10/10/2023,,98.807583,98.801889,98.816500
912797FA0,MARKET BASED BILL,0.0,10/12/2023,,98.773833,98.772667,98.787278
912797HB6,MARKET BASED BILL,0.0,10/17/2023,,98.707028,98.704556,98.719111
912797FB8,MARKET BASED BILL,0.0,10/19/2023,,98.671653,98.670389,98.685000
912797HC4,MARKET BASED BILL,0.0,10/24/2023,,98.604000,98.597333,98.617222
912797FC6,MARKET BASED BILL,0.0,10/26/2023,,98.570833,98.565389,98.582722
912797HD2,MARKET BASED BILL,0.0,10/31/2023,,98.500778,98.495056,98.506833
912796YT0,MARKET BASED BILL,0.0,11/02/2023,,98.470208,98.462917,98.477556
912797HJ9,MARKET BASED BILL,0.0,11/07/2023,,98.394306,98.392778,98.404361
912797FJ1,MARKET BASED BILL,0.0,11/09/2023,,98.365111,98.357333,98.375083
912797HK6,MARKET BASED BILL,0.0,11/14/2023,,98.288875,98.287250,98.305111
912797FK8,MARKET BASED BILL,0.0,11/16/2023,,98.262931,98.254667,98.275889
912797FL6,MARKET BASED BILL,0.0,11/24/2023,,98.160264,98.151444,98.166000
912796ZD4,MARKET BASED BILL,0.0,11/30/2023,,98.062264,98.053028,98.067667
912797FT9,MARKET BASED BILL,0.0,12/07/2023,,97.958333,97.950556,97.969056
912797FU6,MARKET BASED BILL,0.0,12/14/2023,,97.872583,97.864417,97.874889
912797FV4,MARKET BASED BILL,0.0,12/21/2023,,97.756306,97.745611,97.768750
912796ZN2,MARKET BASED BILL,0.0,12/28/2023,,97.652083,97.643139,97.666667
912797FW2,MARKET BASED BILL,0.0,01/04/2024,,97.547667,97.545333,97.559944
912797GC5,MARKET BASED BILL,0.0,01/11/2024,,97.445486,97.433333,97.452833
912797GD3,MARKET BASED BILL,0.0,01/18/2024,,97.343306,97.340778,97.355389
912796ZY8,MARKET BASED BILL,0.0,01/25/2024,,97.335625,97.322500,97.321000
912796Z28,MARKET BASED BILL,0.0,02/22/2024,,96.925833,96.889667,96.910000
912797LL9,MARKET BASED BILL,0.0,03/21/2024,,96.535972,96.522361,96.536556
912796CX5,MARKET BASED BILL,0.0,04/18/2024,,96.136292,96.109750,96.139111
912797FH5,MARKET BASED BILL,0.0,05/16/2024,,95.744194,95.727472,95.733333
912797FS1,MARKET BASED BILL,0.0,06/13/2024,,95.366583,95.357444,95.371556
912797GB7,MARKET BASED BILL,0.0,07/11/2024,,94.982167,94.962333,94.986333
91282CCN9,MARKET BASED NOTE,0.00125,07/31/2023,,0.000000,99.843750,99.843750
912828Y61,MARKET BASED NOTE,0.0275,07/31/2023,,0.000000,99.906250,99.906250
912828S92,MARKET BASED NOTE,0.0125,07/31/2023,,0.000000,99.875000,99.875000
912828VS6,MARKET BASED NOTE,0.025,08/15/2023,,0.000000,99.781250,99.781250
91282CAF8,MARKET BASED NOTE,0.00125,08/15/2023,,0.000000,99.625000,99.625000
9128284X5,MARKET BASED NOTE,0.0275,08/31/2023,,0.000000,99.687500,99.687500
9128282D1,MARKET BASED NOTE,0.01375,08/31/2023,,0.000000,99.531250,99.531250
91282CCU3,MARKET BASED NOTE,0.00125,08/31/2023,,0.000000,99.406250,99.406250
91282CAK7,MARKET BASED NOTE,0.00125,09/15/2023,,0.000000,99.187500,99.187500
912828T26,MARKET BASED NOTE,0.01375,09/30/2023,,0.000000,99.218750,99.218750
9128285D8,MARKET BASED NOTE,0.02875,09/30/2023,,0.000000,99.500000,99.500000
91282CDA6,MARKET BASED NOTE,0.0025,09/30/2023,,0.000000,99.000000,99.000000
91282CAP6,MARKET BASED NOTE,0.00125,10/15/2023,,0.000000,98.750000,98.750000
912828T91,MARKET BASED NOTE,0.01625,10/31/2023,,0.000000,98.968750,98.968750
9128285K2,MARKET BASED NOTE,0.02875,10/31/2023,,0.000000,99.312500,99.312500
91282CDD0,MARKET BASED NOTE,0.00375,10/31/2023,,0.000000,98.625000,98.625000
912828WE6,MARKET BASED NOTE,0.0275,11/15/2023,,0.000000,99.156250,99.156250
91282CAW1,MARKET BASED NOTE,0.0025,11/15/2023,,0.000000,98.375000,98.375000
912828U57,MARKET BASED NOTE,0.02125,11/30/2023,,0.000000,98.812500,98.812500
9128285P1,MARKET BASED NOTE,0.02875,11/30/2023,,0.000000,99.125000,99.125000
91282CDM0,MARKET BASED NOTE,0.005,11/30/2023,,0.000000,98.218750,98.250000
91282CBA8,MARKET BASED NOTE,0.00125,12/15/2023,,0.000000,97.937500,97.968750
912828V23,MARKET BASED NOTE,0.0225,12/31/2023,,0.000000,98.625000,98.625000
9128285U0,MARKET BASED NOTE,0.02625,12/31/2023,,0.000000,98.812500,98.812500
91282CDR9,MARKET BASED NOTE,0.0075,12/31/2023,,0.000000,97.968750,97.968750
91282CBE0,MARKET BASED NOTE,0.00125,01/15/2024,,0.000000,97.531250,97.531250
912828V80,MARKET BASED NOTE,0.0225,01/31/2024,,98.406250,98.375000,98.375000
9128285Z9,MARKET BASED NOTE,0.025,01/31/2024,,98.515625,98.468750,98.500000
91282CDV0,MARKET BASED NOTE,0.00875,01/31/2024,,97.687500,97.656250,97.625000
912828B66,MARKET BASED NOTE,0.0275,02/15/2024,,98.546875,98.531250,98.500000
91282CBM2,MARKET BASED NOTE,0.00125,02/15/2024,,97.093750,97.062500,97.062500
9128286G0,MARKET BASED NOTE,0.02375,02/29/2024,,98.250000,98.218750,98.218750
912828W48,MARKET BASED NOTE,0.02125,02/29/2024,,98.062500,98.031250,98.031250
91282CEA5,MARKET BASED NOTE,0.015,02/29/2024,,97.687500,97.656250,97.656250
91282CBR1,MARKET BASED NOTE,0.0025,03/15/2024,,96.781250,96.750000,96.750000
912828W71,MARKET BASED NOTE,0.02125,03/31/2024,,97.796875,97.781250,97.750000
91282CEG2,MARKET BASED NOTE,0.0225,03/31/2024,,97.906250,97.875000,97.875000
91282CBV2,MARKET BASED NOTE,0.00375,04/15/2024,,96.437500,96.406250,96.406250
912828X70,MARKET BASED NOTE,0.02,04/30/2024,,97.437500,97.406250,97.437500
9128286R6,MARKET BASED NOTE,0.0225,04/30/2024,,97.640625,97.625000,97.625000
91282CEK3,MARKET BASED NOTE,0.025,04/30/2024,,97.812500,97.781250,97.781250
912828WJ5,MARKET BASED NOTE,0.025,05/15/2024,,97.718750,97.687500,97.687500
91282CCC3,MARKET BASED NOTE,0.0025,05/15/2024,,95.937500,95.906250,95.906250
912828XT2,MARKET BASED NOTE,0.02,05/31/2024,,97.187500,97.156250,97.156250
91282CER8,MARKET BASED NOTE,0.025,05/31/2024,,97.593750,97.562500,97.562500
91282CCG4,MARKET BASED NOTE,0.0025,06/15/2024,,95.562500,95.531250,95.531250
912828XX3,MARKET BASED NOTE,0.02,06/30/2024,,96.937500,96.906250,96.906250
9128286Z8,MARKET BASED NOTE,0.0175,06/30/2024,,96.718750,96.687500,96.687500
91282CEX5,MARKET BASED NOTE,0.03,06/30/2024,,97.843750,97.812500,97.812500
91282CCL3,MARKET BASED NOTE,0.00375,07/15/2024,,95.281250,95.250000,95.281250
912828Y87,MARKET BASED NOTE,0.0175,07/31/2024,,96.453125,96.437500,96.437500
9128282N9,MARKET BASED NOTE,0.02125,07/31/2024,,96.812500,96.781250,96.812500
91282CFA4,MARKET BASED NOTE,0.03,07/31/2024,,97.687500,97.656250,97.687500
91282CCT6,MARKET BASED NOTE,0.00375,08/15/2024,,94.906250,94.875000,94.875000
912828D56,MARKET BASED NOTE,0.02375,08/15/2024,,96.953125,96.906250,96.937500
912828YE4,MARKET BASED NOTE,0.0125,08/31/2024,,95.640625,95.593750,95.593750
9128282U3,MARKET BASED NOTE,0.01875,08/31/2024,,96.312500,96.281250,96.281250
91282CFG1,MARKET BASED NOTE,0.0325,08/31/2024,,97.765625,97.750000,97.750000
91282CCX7,MARKET BASED NOTE,0.00375,09/15/2024,,94.546875,94.531250,94.531250
91282CFN6,MARKET BASED NOTE,0.0425,09/30/2024,,98.781250,98.750000,98.781250
9128282Y5,MARKET BASED NOTE,0.02125,09/30/2024,,96.359375,96.312500,96.343750
912828YH7,MARKET BASED NOTE,0.015,09/30/2024,,95.656250,95.625000,95.625000
91282CDB4,MARKET BASED NOTE,0.00625,10/15/2024,,94.500000,94.468750,94.500000
91282CFQ9,MARKET BASED NOTE,0.04375,10/31/2024,,98.890625,98.875000,98.906250
912828YM6,MARKET BASED NOTE,0.015,10/31/2024,,95.406250,95.375000,95.375000
9128283D0,MARKET BASED NOTE,0.0225,10/31/2024,,96.312500,96.281250,96.312500
912828G38,MARKET BASED NOTE,0.0225,11/15/2024,,96.234375,96.187500,96.250000
91282CDH1,MARKET BASED NOTE,0.0075,11/15/2024,,94.343750,94.312500,94.343750
91282CFX4,MARKET BASED NOTE,0.045,11/30/2024,,99.031250,99.000000,99.062500
912828YV6,MARKET BASED NOTE,0.015,11/30/2024,,95.187500,95.156250,95.187500
9128283J7,MARKET BASED NOTE,0.02125,11/30/2024,,96.000000,95.968750,96.000000
91282CDN8,MARKET BASED NOTE,0.01,12/15/2024,,94.406250,94.375000,94.406250
91282CGD7,MARKET BASED NOTE,0.0425,12/31/2024,,98.703125,98.687500,98.750000
9128283P3,MARKET BASED NOTE,0.0225,12/31/2024,,95.968750,95.937500,95.968750
912828YY0,MARKET BASED NOTE,0.0175,12/31/2024,,95.281250,95.250000,95.312500
91282CDS7,MARKET BASED NOTE,0.01125,01/15/2025,,94.296875,94.281250,94.312500
