"","Indx","Call_ContractID","Call_Bid","Call_Ask","Call_Vol","Call_OI","Call_PrChg","Call_PrChgPct","Call_LastTrTime","Call_LastPr","Call_ImplVol","Call_ITM","Strike","Put_ITM","Put_ImplVol","Put_LastPr","Put_LastTrTime","Put_PrChgPct","Put_PrChg","Put_OI","Put_Vol","Put_Ask","Put_Bid","Put_ContractID"
"12",12,"DJX230915C00300000",51,61,3,3,0,0,2023-07-25 16:05:00,55.73,0.711001425170898,TRUE,300,FALSE,0.383917293701172,0.37,2023-07-27 14:59:13,0,0,171,1,4.8,0.23,"DJX230915P00300000"
"13",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,FALSE,0.35040932800293,3.85,2023-05-26 15:47:35,0,0,3,1,4.8,0,"DJX230915P00305000"
"14",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,FALSE,0.164559135742188,0.58,2023-07-27 14:59:13,0,0,105,1,0.61,0.3,"DJX230915P00310000"
"15",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,FALSE,0.0312596875,2.4,2023-06-06 11:43:26,0,0,0,NA,0,0,"DJX230915P00315000"
"16",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,FALSE,0.129769444580078,0.73,2023-07-28 13:05:45,-13.095233,-0.109999955,19,1,0.88,0.38,"DJX230915P00320000"
"17",17,"DJX230915C00325000",18.45,28,4,0,0,0,2023-06-02 13:21:44,18.05,0.420507503967285,TRUE,325,FALSE,0.109567009887695,0.9,2023-07-25 11:07:08,0,0,31,5,1.04,0.61,"DJX230915P00325000"
"18",18,"DJX230915C00330000",0,0,1,2,0,0,2023-05-16 10:10:58,15.65,1e-05,TRUE,330,FALSE,0.0875945733642578,1.2,2023-07-20 15:54:01,-16.08391,-0.2299999,28,1,1.25,0,"DJX230915P00330000"
"19",19,"DJX230915C00335000",13.95,15.25,12,3,0,0,2023-06-15 15:50:19,16.45,0.269752175598145,TRUE,335,FALSE,0.0752655950927735,5.55,2023-06-20 14:39:39,0,0,18,8,2.12,1.52,"DJX230915P00335000"
"20",20,"DJX230915C00340000",17.2,17.95,3,29,0,0,2023-07-25 15:59:25,17.95,0.374334869995117,FALSE,340,TRUE,0.0257055438232422,1.8,2023-07-28 09:40:39,-10.89109,-0.22000003,7,2,1.98,1.6,"DJX230915P00340000"
"21",21,"DJX230915C00345000",12.9,13.65,5,1466,0,0,2023-07-26 14:46:48,14.6,0.331915860595703,FALSE,345,TRUE,1e-05,2.15,2023-07-28 10:52:55,-10.0418415,-0.24000001,1624,11,2.67,2.21,"DJX230915P00345000"
"22",22,"DJX230915C00350000",9,9.6,2,208,0,0,2023-07-27 13:54:01,9.65,0.288764436645508,FALSE,350,TRUE,1e-05,3.55,2023-07-25 13:25:16,0,0,196,1,3.65,3.2,"DJX230915P00350000"
"23",23,"DJX230915C00355000",5.65,6.15,1,837,0,0,2023-07-26 14:39:01,6.8,0.249427671813965,FALSE,355,TRUE,1e-05,5.25,2023-07-28 13:40:10,-6.2499986,-0.3499999,844,4,5.2,4.75,"DJX230915P00355000"
"24",24,"DJX230915C00360000",2.43,3.5,28,123,0,0,2023-07-27 15:45:01,2.83,0.21564505065918,FALSE,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",25,"DJX230915C00365000",0.76,1.84,10,600,0,0,2023-07-27 09:44:00,2.09,0.192146750488281,FALSE,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",26,"DJX230915C00370000",0.5,0.96,3,111,0,0,2023-07-26 11:16:45,0.85,0.178963288574219,FALSE,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",27,"DJX230915C00380000",0,0,1,0,0,0,2023-05-19 16:07:33,1.68,0.062509375,FALSE,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,TRUE,1e-05,30.45,2023-07-27 15:27:28,0,0,2,1,34,24,"DJX230915P00385000"
"29",29,"DJX230915C00395000",0,4.8,1,0,0,0,2023-07-11 10:47:38,0.06,0.42304043762207,FALSE,395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440,TRUE,0.824830853271484,88.25,2023-02-14 10:27:14,0,0,1,1,116.1,111.15,"DJX230915P00440000"
"31",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,TRUE,1e-05,151.2,2023-06-15 12:34:00,0,0,29,10,160,144,"DJX230915P00500000"
